library,logN,q0,delta,depth,dnum,PCount,logP,maxDigitBits,level,path,rep,bits
seal,15,60,40,12,13,1,60,60,12,enc_dec,4,31.6158
seal,15,60,40,12,13,1,60,60,12,rot1,4,25.9631
seal,15,60,40,12,13,1,60,60,12,enc_dec,5,31.6075
seal,15,60,40,12,13,1,60,60,12,rot1,5,25.9609
seal,15,60,40,12,13,1,60,60,12,enc_dec,6,31.6159
seal,15,60,40,12,13,1,60,60,12,rot1,6,25.9577
seal,15,60,40,12,13,1,60,60,12,enc_dec,7,31.6321
seal,15,60,40,12,13,1,60,60,12,rot1,7,25.9578
seal,15,60,40,12,13,1,60,60,12,enc_dec,8,31.6107
seal,15,60,40,12,13,1,60,60,12,rot1,8,25.9824
seal,15,60,40,12,13,1,60,60,12,enc_dec,9,31.6134
seal,15,60,40,12,13,1,60,60,12,rot1,9,25.9462
seal,15,60,40,12,13,1,60,60,12,enc_dec,10,31.6147
seal,15,60,40,12,13,1,60,60,12,rot1,10,25.9397
seal,15,60,40,12,13,1,60,60,12,enc_dec,11,31.6150
seal,15,60,40,12,13,1,60,60,12,rot1,11,25.9974
seal,15,60,46,11,12,1,60,60,11,enc_dec,0,37.6174
seal,15,60,46,11,12,1,60,60,11,rot1,0,31.9750
seal,15,60,46,11,12,1,60,60,11,enc_dec,1,37.6201
seal,15,60,46,11,12,1,60,60,11,rot1,1,31.9742
seal,15,60,46,11,12,1,60,60,11,enc_dec,2,37.6216
seal,15,60,46,11,12,1,60,60,11,rot1,2,31.9754
seal,15,60,46,11,12,1,60,60,11,enc_dec,3,37.6210
seal,15,60,46,11,12,1,60,60,11,rot1,3,31.9669
seal,15,60,46,11,12,1,60,60,11,enc_dec,4,37.6153
seal,15,60,46,11,12,1,60,60,11,rot1,4,31.9772
seal,15,60,46,11,12,1,60,60,11,enc_dec,5,37.6188
seal,15,60,46,11,12,1,60,60,11,rot1,5,31.9404
seal,15,60,46,11,12,1,60,60,11,enc_dec,6,37.6049
seal,15,60,46,11,12,1,60,60,11,rot1,6,31.9781
seal,15,60,46,11,12,1,60,60,11,enc_dec,7,37.6277
seal,15,60,46,11,12,1,60,60,11,rot1,7,31.9520
seal,15,60,46,11,12,1,60,60,11,enc_dec,8,37.6168
seal,15,60,46,11,12,1,60,60,11,rot1,8,31.9601
seal,15,60,46,11,12,1,60,60,11,enc_dec,9,37.6119
seal,15,60,46,11,12,1,60,60,11,rot1,9,31.9607
seal,15,60,46,11,12,1,60,60,11,enc_dec,10,37.6199
seal,15,60,46,11,12,1,60,60,11,rot1,10,31.9540
seal,15,60,46,11,12,1,60,60,11,enc_dec,11,37.6046
seal,15,60,46,11,12,1,60,60,11,rot1,11,31.9825
seal,15,60,45,11,12,1,60,60,11,enc_dec,0,36.5991
seal,15,60,45,11,12,1,60,60,11,rot1,0,30.9948
seal,15,60,45,11,12,1,60,60,11,enc_dec,1,36.6065
seal,15,60,45,11,12,1,60,60,11,rot1,1,30.9814
seal,15,60,45,11,12,1,60,60,11,enc_dec,2,36.6094
seal,15,60,45,11,12,1,60,60,11,rot1,2,30.9734
seal,15,60,45,11,12,1,60,60,11,enc_dec,3,36.6299
seal,15,60,45,11,12,1,60,60,11,rot1,3,30.9438
seal,15,60,45,11,12,1,60,60,11,enc_dec,4,36.6245
seal,15,60,45,11,12,1,60,60,11,rot1,4,30.9767
seal,15,60,45,11,12,1,60,60,11,enc_dec,5,36.6173
seal,15,60,45,11,12,1,60,60,11,rot1,5,30.9306
seal,15,60,45,11,12,1,60,60,11,enc_dec,6,36.6001
seal,15,60,45,11,12,1,60,60,11,rot1,6,30.9636
seal,15,60,45,11,12,1,60,60,11,enc_dec,7,36.6090
seal,15,60,45,11,12,1,60,60,11,rot1,7,30.9489
seal,15,60,45,11,12,1,60,60,11,enc_dec,8,36.6209
seal,15,60,45,11,12,1,60,60,11,rot1,8,30.9726
seal,15,60,45,11,12,1,60,60,11,enc_dec,9,36.6073
seal,15,60,45,11,12,1,60,60,11,rot1,9,30.9394
seal,15,60,45,11,12,1,60,60,11,enc_dec,10,36.6263
seal,15,60,45,11,12,1,60,60,11,rot1,10,30.9888
seal,15,60,45,11,12,1,60,60,11,enc_dec,11,36.6179
seal,15,60,45,11,12,1,60,60,11,rot1,11,30.9669
seal,15,60,44,11,12,1,60,60,11,enc_dec,0,35.6238
seal,15,60,44,11,12,1,60,60,11,rot1,0,29.9775
seal,15,60,44,11,12,1,60,60,11,enc_dec,1,35.6179
seal,15,60,44,11,12,1,60,60,11,rot1,1,29.9759
seal,15,60,44,11,12,1,60,60,11,enc_dec,2,35.6076
seal,15,60,44,11,12,1,60,60,11,rot1,2,29.9898
seal,15,60,44,11,12,1,60,60,11,enc_dec,3,35.6136
seal,15,60,44,11,12,1,60,60,11,rot1,3,29.9809
seal,15,60,44,11,12,1,60,60,11,enc_dec,4,35.6140
seal,15,60,44,11,12,1,60,60,11,rot1,4,29.9618
seal,15,60,44,11,12,1,60,60,11,enc_dec,5,35.6197
seal,15,60,44,11,12,1,60,60,11,rot1,5,29.9699
seal,15,60,44,11,12,1,60,60,11,enc_dec,6,35.6194
seal,15,60,44,11,12,1,60,60,11,rot1,6,29.9570
seal,15,60,44,11,12,1,60,60,11,enc_dec,7,35.6252
seal,15,60,44,11,12,1,60,60,11,rot1,7,29.9889
seal,15,60,44,11,12,1,60,60,11,enc_dec,8,35.6200
seal,15,60,44,11,12,1,60,60,11,rot1,8,30.0167
seal,15,60,44,11,12,1,60,60,11,enc_dec,9,35.6157
seal,15,60,44,11,12,1,60,60,11,rot1,9,29.9644
seal,15,60,44,11,12,1,60,60,11,enc_dec,10,35.6065
seal,15,60,44,11,12,1,60,60,11,rot1,10,29.9256
seal,15,60,44,11,12,1,60,60,11,enc_dec,11,35.6089
seal,15,60,44,11,12,1,60,60,11,rot1,11,29.9487
seal,15,60,51,10,11,1,60,60,10,enc_dec,0,42.6015
seal,15,60,51,10,11,1,60,60,10,rot1,0,36.9779
seal,15,60,51,10,11,1,60,60,10,enc_dec,1,42.6222
seal,15,60,51,10,11,1,60,60,10,rot1,1,36.9676
seal,15,60,51,10,11,1,60,60,10,enc_dec,2,42.6379
seal,15,60,51,10,11,1,60,60,10,rot1,2,36.9722
seal,15,60,51,10,11,1,60,60,10,enc_dec,3,42.6288
seal,15,60,51,10,11,1,60,60,10,rot1,3,36.9408
seal,15,60,51,10,11,1,60,60,10,enc_dec,4,42.6155
seal,15,60,51,10,11,1,60,60,10,rot1,4,36.9512
seal,15,60,51,10,11,1,60,60,10,enc_dec,5,42.6038
seal,15,60,51,10,11,1,60,60,10,rot1,5,36.9691
seal,15,60,51,10,11,1,60,60,10,enc_dec,6,42.6283
seal,15,60,51,10,11,1,60,60,10,rot1,6,36.9517
seal,15,60,51,10,11,1,60,60,10,enc_dec,7,42.6192
seal,15,60,51,10,11,1,60,60,10,rot1,7,36.9734
seal,15,60,51,10,11,1,60,60,10,enc_dec,8,42.6067
seal,15,60,51,10,11,1,60,60,10,rot1,8,36.9351
seal,15,60,51,10,11,1,60,60,10,enc_dec,9,42.6248
seal,15,60,51,10,11,1,60,60,10,rot1,9,36.9925
seal,15,60,51,10,11,1,60,60,10,enc_dec,10,42.6202
seal,15,60,51,10,11,1,60,60,10,rot1,10,36.9913
seal,15,60,51,10,11,1,60,60,10,enc_dec,11,42.6211
seal,15,60,51,10,11,1,60,60,10,rot1,11,36.9509
seal,15,60,50,10,11,1,60,60,10,enc_dec,0,41.6148
seal,15,60,50,10,11,1,60,60,10,rot1,0,35.9756
seal,15,60,50,10,11,1,60,60,10,enc_dec,1,41.6077
seal,15,60,50,10,11,1,60,60,10,rot1,1,35.9213
seal,15,60,50,10,11,1,60,60,10,enc_dec,2,41.6153
seal,15,60,50,10,11,1,60,60,10,rot1,2,35.9552
seal,15,60,50,10,11,1,60,60,10,enc_dec,3,41.6166
seal,15,60,50,10,11,1,60,60,10,rot1,3,35.9600
seal,15,60,50,10,11,1,60,60,10,enc_dec,4,41.6203
seal,15,60,50,10,11,1,60,60,10,rot1,4,35.9824
seal,15,60,50,10,11,1,60,60,10,enc_dec,5,41.6280
seal,15,60,50,10,11,1,60,60,10,rot1,5,35.9935
seal,15,60,50,10,11,1,60,60,10,enc_dec,6,41.6199
seal,15,60,50,10,11,1,60,60,10,rot1,6,35.9646
seal,15,60,50,10,11,1,60,60,10,enc_dec,7,41.6018
seal,15,60,50,10,11,1,60,60,10,rot1,7,35.9334
seal,15,60,50,10,11,1,60,60,10,enc_dec,8,41.6220
seal,15,60,50,10,11,1,60,60,10,rot1,8,35.9677
seal,15,60,50,10,11,1,60,60,10,enc_dec,9,41.6143
seal,15,60,50,10,11,1,60,60,10,rot1,9,35.9735
seal,15,60,50,10,11,1,60,60,10,enc_dec,10,41.6134
seal,15,60,50,10,11,1,60,60,10,rot1,10,35.9723
seal,15,60,50,10,11,1,60,60,10,enc_dec,11,41.6129
seal,15,60,50,10,11,1,60,60,10,rot1,11,35.9676
seal,15,60,49,10,11,1,60,60,10,enc_dec,0,40.6040
seal,15,60,49,10,11,1,60,60,10,rot1,0,34.9597
seal,15,60,49,10,11,1,60,60,10,enc_dec,1,40.6232
seal,15,60,49,10,11,1,60,60,10,rot1,1,34.9681
seal,15,60,49,10,11,1,60,60,10,enc_dec,2,40.6230
seal,15,60,49,10,11,1,60,60,10,rot1,2,34.9331
seal,15,60,49,10,11,1,60,60,10,enc_dec,3,40.6167
seal,15,60,49,10,11,1,60,60,10,rot1,3,34.9696
seal,15,60,49,10,11,1,60,60,10,enc_dec,4,40.6005
seal,15,60,49,10,11,1,60,60,10,rot1,4,34.9264
seal,15,60,49,10,11,1,60,60,10,enc_dec,5,40.6257
seal,15,60,49,10,11,1,60,60,10,rot1,5,34.9582
seal,15,60,49,10,11,1,60,60,10,enc_dec,6,40.6111
seal,15,60,49,10,11,1,60,60,10,rot1,6,34.9764
seal,15,60,49,10,11,1,60,60,10,enc_dec,7,40.5959
seal,15,60,49,10,11,1,60,60,10,rot1,7,34.9875
seal,15,60,49,10,11,1,60,60,10,enc_dec,8,40.6212
seal,15,60,49,10,11,1,60,60,10,rot1,8,34.9668
seal,15,60,49,10,11,1,60,60,10,enc_dec,9,40.6106
seal,15,60,49,10,11,1,60,60,10,rot1,9,34.9125
seal,15,60,49,10,11,1,60,60,10,enc_dec,10,40.6149
seal,15,60,49,10,11,1,60,60,10,rot1,10,34.9762
seal,15,60,49,10,11,1,60,60,10,enc_dec,11,40.6177
seal,15,60,49,10,11,1,60,60,10,rot1,11,34.9720
seal,15,60,48,10,11,1,60,60,10,enc_dec,0,39.6215
seal,15,60,48,10,11,1,60,60,10,rot1,0,33.9697
seal,15,60,48,10,11,1,60,60,10,enc_dec,1,39.6270
seal,15,60,48,10,11,1,60,60,10,rot1,1,33.9880
seal,15,60,48,10,11,1,60,60,10,enc_dec,2,39.6118
seal,15,60,48,10,11,1,60,60,10,rot1,2,33.9852
seal,15,60,48,10,11,1,60,60,10,enc_dec,3,39.6260
seal,15,60,48,10,11,1,60,60,10,rot1,3,33.9794
seal,15,60,48,10,11,1,60,60,10,enc_dec,4,39.6034
seal,15,60,48,10,11,1,60,60,10,rot1,4,33.9475
seal,15,60,48,10,11,1,60,60,10,enc_dec,5,39.6147
seal,15,60,48,10,11,1,60,60,10,rot1,5,33.9587
seal,15,60,48,10,11,1,60,60,10,enc_dec,6,39.6129
seal,15,60,48,10,11,1,60,60,10,rot1,6,34.0068
seal,15,60,48,10,11,1,60,60,10,enc_dec,7,39.6082
seal,15,60,48,10,11,1,60,60,10,rot1,7,33.9822
seal,15,60,48,10,11,1,60,60,10,enc_dec,8,39.6252
seal,15,60,48,10,11,1,60,60,10,rot1,8,33.9654
seal,15,60,48,10,11,1,60,60,10,enc_dec,9,39.6185
seal,15,60,48,10,11,1,60,60,10,rot1,9,33.9845
seal,15,60,48,10,11,1,60,60,10,enc_dec,10,39.6087
seal,15,60,48,10,11,1,60,60,10,rot1,10,33.9773
seal,15,60,48,10,11,1,60,60,10,enc_dec,11,39.6312
seal,15,60,48,10,11,1,60,60,10,rot1,11,33.9432
seal,15,60,57,9,10,1,60,60,9,enc_dec,0,48.6244
seal,15,60,57,9,10,1,60,60,9,rot1,0,42.8153
seal,15,60,57,9,10,1,60,60,9,enc_dec,1,48.6239
seal,15,60,57,9,10,1,60,60,9,rot1,1,42.8261
seal,15,60,57,9,10,1,60,60,9,enc_dec,2,48.6152
seal,15,60,57,9,10,1,60,60,9,rot1,2,42.8584
seal,15,60,57,9,10,1,60,60,9,enc_dec,3,48.6250
seal,15,60,57,9,10,1,60,60,9,rot1,3,42.8687
seal,15,60,57,9,10,1,60,60,9,enc_dec,4,48.6171
seal,15,60,57,9,10,1,60,60,9,rot1,4,42.8449
seal,15,60,57,9,10,1,60,60,9,enc_dec,5,48.6391
seal,15,60,57,9,10,1,60,60,9,rot1,5,42.8240
seal,15,60,57,9,10,1,60,60,9,enc_dec,6,48.6193
seal,15,60,57,9,10,1,60,60,9,rot1,6,42.8308
seal,15,60,57,9,10,1,60,60,9,enc_dec,7,48.6006
seal,15,60,57,9,10,1,60,60,9,rot1,7,42.8521
seal,15,60,57,9,10,1,60,60,9,enc_dec,8,48.6158
seal,15,60,57,9,10,1,60,60,9,rot1,8,42.8363
seal,15,60,57,9,10,1,60,60,9,enc_dec,9,48.6344
seal,15,60,57,9,10,1,60,60,9,rot1,9,42.8679
seal,15,60,57,9,10,1,60,60,9,enc_dec,10,48.6226
seal,15,60,57,9,10,1,60,60,9,rot1,10,42.8450
seal,15,60,57,9,10,1,60,60,9,enc_dec,11,48.6160
seal,15,60,57,9,10,1,60,60,9,rot1,11,42.8659
seal,15,60,56,9,10,1,60,60,9,enc_dec,0,47.6119
seal,15,60,56,9,10,1,60,60,9,rot1,0,41.9517
seal,15,60,56,9,10,1,60,60,9,enc_dec,1,47.6221
seal,15,60,56,9,10,1,60,60,9,rot1,1,41.9332
seal,15,60,56,9,10,1,60,60,9,enc_dec,2,47.6228
seal,15,60,56,9,10,1,60,60,9,rot1,2,41.9331
seal,15,60,56,9,10,1,60,60,9,enc_dec,3,47.6099
seal,15,60,56,9,10,1,60,60,9,rot1,3,41.9512
seal,15,60,56,9,10,1,60,60,9,enc_dec,4,47.6139
seal,15,60,56,9,10,1,60,60,9,rot1,4,41.9455
seal,15,60,56,9,10,1,60,60,9,enc_dec,5,47.6212
seal,15,60,56,9,10,1,60,60,9,rot1,5,41.9439
seal,15,60,56,9,10,1,60,60,9,enc_dec,6,47.6268
seal,15,60,56,9,10,1,60,60,9,rot1,6,41.9309
seal,15,60,56,9,10,1,60,60,9,enc_dec,7,47.6107
seal,15,60,56,9,10,1,60,60,9,rot1,7,41.9367
seal,15,60,56,9,10,1,60,60,9,enc_dec,8,47.6188
seal,15,60,56,9,10,1,60,60,9,rot1,8,41.9491
seal,15,60,56,9,10,1,60,60,9,enc_dec,9,47.6306
seal,15,60,56,9,10,1,60,60,9,rot1,9,41.9343
seal,15,60,56,9,10,1,60,60,9,enc_dec,10,47.6124
seal,15,60,56,9,10,1,60,60,9,rot1,10,41.9586
seal,15,60,56,9,10,1,60,60,9,enc_dec,11,47.6090
seal,15,60,56,9,10,1,60,60,9,rot1,11,41.9491
seal,15,60,55,9,10,1,60,60,9,enc_dec,0,46.6314
seal,15,60,55,9,10,1,60,60,9,rot1,0,40.9665
seal,15,60,55,9,10,1,60,60,9,enc_dec,1,46.6140
seal,15,60,55,9,10,1,60,60,9,rot1,1,40.9529
seal,15,60,55,9,10,1,60,60,9,enc_dec,2,46.6196
seal,15,60,55,9,10,1,60,60,9,rot1,2,40.9602
seal,15,60,55,9,10,1,60,60,9,enc_dec,3,46.6249
seal,15,60,55,9,10,1,60,60,9,rot1,3,40.9951
seal,15,60,55,9,10,1,60,60,9,enc_dec,4,46.6354
seal,15,60,55,9,10,1,60,60,9,rot1,4,40.9618
seal,15,60,55,9,10,1,60,60,9,enc_dec,5,46.6241
seal,15,60,55,9,10,1,60,60,9,rot1,5,40.9878
seal,15,60,55,9,10,1,60,60,9,enc_dec,6,46.6226
seal,15,60,55,9,10,1,60,60,9,rot1,6,40.9558
seal,15,60,55,9,10,1,60,60,9,enc_dec,7,46.6194
seal,15,60,55,9,10,1,60,60,9,rot1,7,40.9706
seal,15,60,55,9,10,1,60,60,9,enc_dec,8,46.6346
seal,15,60,55,9,10,1,60,60,9,rot1,8,40.9218
seal,15,60,55,9,10,1,60,60,9,enc_dec,9,46.6292
seal,15,60,55,9,10,1,60,60,9,rot1,9,40.9758
seal,15,60,55,9,10,1,60,60,9,enc_dec,10,46.6119
seal,15,60,55,9,10,1,60,60,9,rot1,10,40.9329
seal,15,60,55,9,10,1,60,60,9,enc_dec,11,46.6199
seal,15,60,55,9,10,1,60,60,9,rot1,11,40.9567
seal,15,60,54,9,10,1,60,60,9,enc_dec,0,45.6039
seal,15,60,54,9,10,1,60,60,9,rot1,0,39.9873
seal,15,60,54,9,10,1,60,60,9,enc_dec,1,45.6240
seal,15,60,54,9,10,1,60,60,9,rot1,1,39.9464
seal,15,60,54,9,10,1,60,60,9,enc_dec,2,45.6212
seal,15,60,54,9,10,1,60,60,9,rot1,2,39.9882
seal,15,60,54,9,10,1,60,60,9,enc_dec,3,45.6154
seal,15,60,54,9,10,1,60,60,9,rot1,3,39.9499
seal,15,60,54,9,10,1,60,60,9,enc_dec,4,45.6183
seal,15,60,54,9,10,1,60,60,9,rot1,4,39.9676
seal,15,60,54,9,10,1,60,60,9,enc_dec,5,45.6226
seal,15,60,54,9,10,1,60,60,9,rot1,5,39.9741
seal,15,60,54,9,10,1,60,60,9,enc_dec,6,45.6250
seal,15,60,54,9,10,1,60,60,9,rot1,6,39.9966
seal,15,60,54,9,10,1,60,60,9,enc_dec,7,45.6215
seal,15,60,54,9,10,1,60,60,9,rot1,7,39.9672
seal,15,60,54,9,10,1,60,60,9,enc_dec,8,45.6169
seal,15,60,54,9,10,1,60,60,9,rot1,8,39.9635
seal,15,60,54,9,10,1,60,60,9,enc_dec,9,45.6150
seal,15,60,54,9,10,1,60,60,9,rot1,9,39.9881
seal,15,60,54,9,10,1,60,60,9,enc_dec,10,45.6240
seal,15,60,54,9,10,1,60,60,9,rot1,10,39.9473
seal,15,60,54,9,10,1,60,60,9,enc_dec,11,45.6084
seal,15,60,54,9,10,1,60,60,9,rot1,11,39.9821
