preset,logN,depth,delta,mode,library,dnum,PCount,logP,level,rep,enc_dec,rot1,ks_loss
A,15,12,42,mt,openfhe,3,4,240,6,5,30.3268,27.9387,2.388099999999998
A,15,12,42,mt,openfhe,3,4,240,6,6,30.3162,27.0934,3.2227999999999994
A,15,12,42,mt,openfhe,3,4,240,6,7,30.3173,27.7004,2.616900000000001
A,15,12,42,mt,openfhe,3,4,240,6,8,30.3156,27.682,2.6336000000000013
A,15,12,42,mt,openfhe,3,4,240,6,9,30.3012,27.3688,2.9324000000000012
A,15,12,42,mt,openfhe,3,4,240,6,10,30.314,27.8274,2.4865999999999993
A,15,12,42,mt,openfhe,3,4,240,6,11,30.3147,26.0091,4.305599999999998
A,15,12,42,mt,openfhe,3,4,240,7,0,30.3223,27.1028,3.2195
A,15,12,42,mt,openfhe,3,4,240,7,1,30.3066,26.7663,3.5402999999999984
A,15,12,42,mt,openfhe,3,4,240,7,2,30.3133,27.2047,3.1086000000000027
A,15,12,42,mt,openfhe,3,4,240,7,3,30.3276,26.196,4.131599999999999
A,15,12,42,mt,openfhe,3,4,240,7,4,30.3122,27.0377,3.2744999999999997
A,15,12,42,mt,openfhe,3,4,240,7,5,30.3197,27.9265,2.3932
A,15,12,42,mt,openfhe,3,4,240,7,6,30.3244,27.0932,3.231200000000001
A,15,12,42,mt,openfhe,3,4,240,7,7,30.3133,27.6963,2.617000000000001
A,15,12,42,mt,openfhe,3,4,240,7,8,30.3225,27.6707,2.6518000000000015
A,15,12,42,mt,openfhe,3,4,240,7,9,30.3189,27.376,2.942899999999998
A,15,12,42,mt,openfhe,3,4,240,7,10,30.3171,27.8413,2.4757999999999996
A,15,12,42,mt,openfhe,3,4,240,7,11,30.3106,26.0151,4.2955000000000005
A,15,12,42,mt,openfhe,3,4,240,8,0,30.3145,27.127,3.1875
A,15,12,42,mt,openfhe,3,4,240,8,1,30.3323,26.766,3.566300000000002
A,15,12,42,mt,openfhe,3,4,240,8,2,30.3175,27.2069,3.110599999999998
A,15,12,42,mt,openfhe,3,4,240,8,3,30.3188,26.1847,4.1341
A,15,12,42,mt,openfhe,3,4,240,8,4,30.3196,27.0593,3.260300000000001
A,15,12,42,mt,openfhe,3,4,240,8,5,30.3177,27.9373,2.380399999999998
A,15,12,42,mt,openfhe,3,4,240,8,6,30.3077,27.0782,3.2295000000000016
A,15,12,42,mt,openfhe,3,4,240,8,7,30.3295,27.6915,2.637999999999998
A,15,12,42,mt,openfhe,3,4,240,8,8,30.3125,27.6966,2.6159
A,15,12,42,mt,openfhe,3,4,240,8,9,30.3191,27.373,2.9460999999999977
A,15,12,42,mt,openfhe,3,4,240,8,10,30.2984,27.8213,2.4771
A,15,12,42,mt,openfhe,3,4,240,8,11,30.322,26.0179,4.304099999999998
A,15,12,42,mt,openfhe,3,4,240,9,0,30.3118,27.1032,3.2086000000000006
A,15,12,42,mt,openfhe,3,4,240,9,1,30.3382,26.7681,3.5701
A,15,12,42,mt,openfhe,3,4,240,9,2,30.3299,27.2248,3.1051
A,15,12,42,mt,openfhe,3,4,240,9,3,30.3314,26.1945,4.136899999999997
A,15,12,42,mt,openfhe,3,4,240,9,4,30.3257,27.052,3.2737000000000016
A,15,12,42,mt,openfhe,3,4,240,9,5,30.3312,27.9326,2.3985999999999983
A,15,12,42,mt,openfhe,3,4,240,9,6,30.3176,27.0703,3.247299999999999
A,15,12,42,mt,openfhe,3,4,240,9,7,30.3105,27.6902,2.6203000000000003
A,15,12,42,mt,openfhe,3,4,240,9,8,30.3248,27.6749,2.649899999999999
A,15,12,42,mt,openfhe,3,4,240,9,9,30.3287,27.3846,2.9441000000000024
A,15,12,42,mt,openfhe,3,4,240,9,10,30.3045,27.8347,2.4697999999999993
A,15,12,42,mt,openfhe,3,4,240,9,11,30.3052,26.0166,4.288599999999999
A,15,12,42,mt,openfhe,3,4,240,10,0,30.3364,27.1049,3.2315000000000005
A,15,12,42,mt,openfhe,3,4,240,10,1,30.3191,26.7734,3.5457
A,15,12,42,mt,openfhe,3,4,240,10,2,30.3188,27.2166,3.1022
A,15,12,42,mt,openfhe,3,4,240,10,3,30.3225,26.2055,4.117000000000001
A,15,12,42,mt,openfhe,3,4,240,10,4,30.3321,27.0417,3.2904000000000018
A,15,12,42,mt,openfhe,3,4,240,10,5,30.319,27.9246,2.3943999999999974
A,15,12,42,mt,openfhe,3,4,240,10,6,30.3136,27.0789,3.2347
A,15,12,42,mt,openfhe,3,4,240,10,7,30.3064,27.6862,2.6202000000000005
A,15,12,42,mt,openfhe,3,4,240,10,8,30.3092,27.6694,2.639800000000001
A,15,12,42,mt,openfhe,3,4,240,10,9,30.3257,27.3935,2.9322000000000017
A,15,12,42,mt,openfhe,3,4,240,10,10,30.3115,27.8486,2.4628999999999976
A,15,12,42,mt,openfhe,3,4,240,10,11,30.3048,26.0198,4.285
A,15,12,42,mt,openfhe,3,4,240,11,0,30.3318,27.108,3.2238000000000007
A,15,12,42,mt,openfhe,3,4,240,11,1,30.3175,26.7649,3.552599999999998
A,15,12,42,mt,openfhe,3,4,240,11,2,30.3141,27.2026,3.1114999999999995
A,15,12,42,mt,openfhe,3,4,240,11,3,30.3138,26.1771,4.136700000000001
A,15,12,42,mt,openfhe,3,4,240,11,4,30.303,27.0401,3.262900000000002
A,15,12,42,mt,openfhe,3,4,240,11,5,30.3135,27.9452,2.3683000000000014
A,15,12,42,mt,openfhe,3,4,240,11,6,30.3165,27.085,3.2315000000000005
A,15,12,42,mt,openfhe,3,4,240,11,7,30.3235,27.6965,2.626999999999999
A,15,12,42,mt,openfhe,3,4,240,11,8,30.3141,27.6843,2.6297999999999995
A,15,12,42,mt,openfhe,3,4,240,11,9,30.326,27.3718,2.9542
A,15,12,42,mt,openfhe,3,4,240,11,10,30.3049,27.8435,2.461400000000001
A,15,12,42,mt,openfhe,3,4,240,11,11,30.3149,25.9992,4.315700000000003
A,15,12,42,mt,openfhe,3,4,240,12,0,30.3182,27.1094,3.2088
A,15,12,42,mt,openfhe,3,4,240,12,1,30.3224,26.7518,3.570599999999999
A,15,12,42,mt,openfhe,3,4,240,12,2,30.3357,27.2193,3.1163999999999987
A,15,12,42,mt,openfhe,3,4,240,12,3,30.3094,26.2054,4.103999999999999
A,15,12,42,mt,openfhe,3,4,240,12,4,30.3301,27.0453,3.2848000000000006
A,15,12,42,mt,openfhe,3,4,240,12,5,30.3255,27.9319,2.393600000000003
A,15,12,42,mt,openfhe,3,4,240,12,6,30.319,27.0868,3.232199999999999
A,15,12,42,mt,openfhe,3,4,240,12,7,30.3178,27.688,2.6297999999999995
A,15,12,42,mt,openfhe,3,4,240,12,8,30.3204,27.6973,2.623100000000001
A,15,12,42,mt,openfhe,3,4,240,12,9,30.3117,27.3828,2.9288999999999987
A,15,12,42,mt,openfhe,3,4,240,12,10,30.3258,27.8347,2.4910999999999994
A,15,12,42,mt,openfhe,3,4,240,12,11,30.3187,26.0074,4.311299999999999
A,15,12,42,mt,seal,13,1,60,1,0,33.611,27.9728,5.638199999999998
A,15,12,42,mt,seal,13,1,60,1,1,33.6133,27.9895,5.623800000000003
A,15,12,42,mt,seal,13,1,60,1,2,33.6178,27.9465,5.671300000000002
A,15,12,42,mt,seal,13,1,60,1,3,33.6209,27.9323,5.688599999999997
A,15,12,42,mt,seal,13,1,60,1,4,33.6236,27.9486,5.675000000000004
A,15,12,42,mt,seal,13,1,60,1,5,33.631,27.9579,5.673100000000002
A,15,12,42,mt,seal,13,1,60,1,6,33.6069,27.9879,5.619000000000003
A,15,12,42,mt,seal,13,1,60,1,7,33.6139,27.9773,5.636600000000001
A,15,12,42,mt,seal,13,1,60,1,8,33.6168,27.9811,5.635699999999996
A,15,12,42,mt,seal,13,1,60,1,9,33.6189,27.9929,5.625999999999998
A,15,12,42,mt,seal,13,1,60,1,10,33.6267,27.9667,5.66
A,15,12,42,mt,seal,13,1,60,1,11,33.6328,27.9542,5.678600000000003
A,15,12,42,mt,seal,13,1,60,2,0,33.6068,27.9538,5.652999999999999
A,15,12,42,mt,seal,13,1,60,2,1,33.6119,27.9799,5.631999999999998
A,15,12,42,mt,seal,13,1,60,2,2,33.6206,27.9398,5.680800000000001
A,15,12,42,mt,seal,13,1,60,2,3,33.6111,27.9311,5.68
A,15,12,42,mt,seal,13,1,60,2,4,33.6118,27.9461,5.665700000000001
A,15,12,42,mt,seal,13,1,60,2,5,33.6071,27.9472,5.659900000000004
A,15,12,42,mt,seal,13,1,60,2,6,33.6019,27.9747,5.627200000000002
A,15,12,42,mt,seal,13,1,60,2,7,33.6196,27.96,5.6595999999999975
A,15,12,42,mt,seal,13,1,60,2,8,33.6199,27.9858,5.6341
A,15,12,42,mt,seal,13,1,60,2,9,33.626,27.9835,5.642499999999998
A,15,12,42,mt,seal,13,1,60,2,10,33.6102,27.974,5.636199999999999
A,15,12,42,mt,seal,13,1,60,2,11,33.6163,27.9518,5.664500000000004
A,15,12,42,mt,seal,13,1,60,3,0,33.6175,27.9711,5.6464
A,15,12,42,mt,seal,13,1,60,3,1,33.6164,27.9985,5.617899999999999
A,15,12,42,mt,seal,13,1,60,3,2,33.6075,27.9317,5.675800000000002
A,15,12,42,mt,seal,13,1,60,3,3,33.6158,27.9274,5.6884000000000015
A,15,12,42,mt,seal,13,1,60,3,4,33.6185,27.9443,5.674199999999999
A,15,12,42,mt,seal,13,1,60,3,5,33.6083,27.9364,5.671900000000001
A,15,12,42,mt,seal,13,1,60,3,6,33.6216,27.9939,5.627700000000001
A,15,12,42,mt,seal,13,1,60,3,7,33.6161,27.9789,5.6372000000000035
A,15,12,42,mt,seal,13,1,60,3,8,33.6078,27.9825,5.625299999999996
A,15,12,42,mt,seal,13,1,60,3,9,33.6216,27.9764,5.645199999999999
A,15,12,42,mt,seal,13,1,60,3,10,33.6222,27.9963,5.625899999999998
A,15,12,42,mt,seal,13,1,60,3,11,33.6057,27.9538,5.651899999999998
A,15,12,42,mt,seal,13,1,60,4,0,33.6161,27.9691,5.647000000000002
A,15,12,42,mt,seal,13,1,60,4,1,33.6152,27.9868,5.628400000000003
A,15,12,42,mt,seal,13,1,60,4,2,33.6039,27.949,5.654900000000001
A,15,12,42,mt,seal,13,1,60,4,3,33.63,27.9315,5.698500000000003
A,15,12,42,mt,seal,13,1,60,4,4,33.6272,27.9417,5.685500000000001
A,15,12,42,mt,seal,13,1,60,4,5,33.6196,27.9262,5.693399999999997
A,15,12,42,mt,seal,13,1,60,4,6,33.6375,27.9813,5.656200000000002
A,15,12,42,mt,seal,13,1,60,4,7,33.6226,27.9817,5.6408999999999985
A,15,12,42,mt,seal,13,1,60,4,8,33.6047,27.9818,5.622900000000001
A,15,12,42,mt,seal,13,1,60,4,9,33.6086,27.9742,5.634400000000003
A,15,12,42,mt,seal,13,1,60,4,10,33.6195,27.9756,5.643900000000002
A,15,12,42,mt,seal,13,1,60,4,11,33.6102,27.9645,5.645699999999998
A,15,12,42,mt,seal,13,1,60,5,0,33.6248,27.9682,5.656600000000001
A,15,12,42,mt,seal,13,1,60,5,1,33.6162,27.9965,5.619699999999998
A,15,12,42,mt,seal,13,1,60,5,2,33.6128,27.9454,5.667400000000001
A,15,12,42,mt,seal,13,1,60,5,3,33.6182,27.925,5.693200000000001
A,15,12,42,mt,seal,13,1,60,5,4,33.6169,27.9382,5.678700000000003
A,15,12,42,mt,seal,13,1,60,5,5,33.618,27.9427,5.675300000000004
A,15,12,42,mt,seal,13,1,60,5,6,33.6146,27.9813,5.633300000000002
A,15,12,42,mt,seal,13,1,60,5,7,33.6253,27.9724,5.6529000000000025
A,15,12,42,mt,seal,13,1,60,5,8,33.6266,27.9791,5.647500000000004
A,15,12,42,mt,seal,13,1,60,5,9,33.6164,27.9818,5.634599999999999
A,15,12,42,mt,seal,13,1,60,5,10,33.6131,27.9817,5.631400000000003
A,15,12,42,mt,seal,13,1,60,5,11,33.6181,27.9645,5.653599999999997
A,15,12,42,mt,seal,13,1,60,6,0,33.6161,27.971,5.645100000000003
A,15,12,42,mt,seal,13,1,60,6,1,33.6164,27.9887,5.627699999999997
A,15,12,42,mt,seal,13,1,60,6,2,33.5991,27.9348,5.664300000000001
A,15,12,42,mt,seal,13,1,60,6,3,33.6315,27.9428,5.688700000000004
A,15,12,42,mt,seal,13,1,60,6,4,33.6195,27.9303,5.689200000000003
A,15,12,42,mt,seal,13,1,60,6,5,33.6074,27.9493,5.6580999999999975
A,15,12,42,mt,seal,13,1,60,6,6,33.6171,27.9776,5.639500000000002
A,15,12,42,mt,seal,13,1,60,6,7,33.639,27.9664,5.672600000000003
A,15,12,42,mt,seal,13,1,60,6,8,33.6261,27.9768,5.6493
A,15,12,42,mt,seal,13,1,60,6,9,33.6248,27.9999,5.6249
A,15,12,42,mt,seal,13,1,60,6,10,33.6289,27.9849,5.644000000000002
A,15,12,42,mt,seal,13,1,60,6,11,33.6187,27.9543,5.664399999999997
A,15,12,42,mt,seal,13,1,60,7,0,33.637,27.9756,5.6614
A,15,12,42,mt,seal,13,1,60,7,1,33.6061,27.9949,5.611199999999997
A,15,12,42,mt,seal,13,1,60,7,2,33.6098,27.9356,5.674199999999999
A,15,12,42,mt,seal,13,1,60,7,3,33.6096,27.9262,5.683399999999999
A,15,12,42,mt,seal,13,1,60,7,4,33.6288,27.9509,5.6778999999999975
A,15,12,42,mt,seal,13,1,60,7,5,33.6271,27.9543,5.672799999999999
A,15,12,42,mt,seal,13,1,60,7,6,33.6256,27.989,5.636599999999998
A,15,12,42,mt,seal,13,1,60,7,7,33.6135,27.9818,5.631700000000002
A,15,12,42,mt,seal,13,1,60,7,8,33.5961,27.9726,5.6235
A,15,12,42,mt,seal,13,1,60,7,9,33.6215,27.985,5.636499999999998
A,15,12,42,mt,seal,13,1,60,7,10,33.596,27.9715,5.624499999999998
A,15,12,42,mt,seal,13,1,60,7,11,33.6233,27.9596,5.663700000000002
A,15,12,42,mt,seal,13,1,60,8,0,33.6238,27.9712,5.652600000000003
A,15,12,42,mt,seal,13,1,60,8,1,33.6196,27.9912,5.628399999999999
A,15,12,42,mt,seal,13,1,60,8,2,33.6146,27.9432,5.671400000000002
A,15,12,42,mt,seal,13,1,60,8,3,33.6134,27.9503,5.6631
A,15,12,42,mt,seal,13,1,60,8,4,33.6158,27.946,5.669799999999999
A,15,12,42,mt,seal,13,1,60,8,5,33.6264,27.9317,5.694699999999997
A,15,12,42,mt,seal,13,1,60,8,6,33.6085,27.979,5.6295
A,15,12,42,mt,seal,13,1,60,8,7,33.6174,27.9697,5.647700000000004
A,15,12,42,mt,seal,13,1,60,8,8,33.616,27.9659,5.650099999999998
A,15,12,42,mt,seal,13,1,60,8,9,33.6128,27.9854,5.6274000000000015
A,15,12,42,mt,seal,13,1,60,8,10,33.6245,27.9818,5.642699999999998
A,15,12,42,mt,seal,13,1,60,8,11,33.6372,27.9899,5.647300000000001
A,15,12,42,mt,seal,13,1,60,9,0,33.6165,27.978,5.6385000000000005
A,15,12,42,mt,seal,13,1,60,9,1,33.6127,27.9827,5.6299999999999955
A,15,12,42,mt,seal,13,1,60,9,2,33.6107,27.954,5.656700000000001
A,15,12,42,mt,seal,13,1,60,9,3,33.6163,27.9391,5.677200000000003
A,15,12,42,mt,seal,13,1,60,9,4,33.6119,27.9445,5.667399999999997
A,15,12,42,mt,seal,13,1,60,9,5,33.6181,27.942,5.676099999999998
A,15,12,42,mt,seal,13,1,60,9,6,33.6147,27.9808,5.633900000000001
A,15,12,42,mt,seal,13,1,60,9,7,33.6144,27.9577,5.656700000000004
A,15,12,42,mt,seal,13,1,60,9,8,33.6088,27.975,5.633800000000001
A,15,12,42,mt,seal,13,1,60,9,9,33.6191,27.9964,5.622700000000002
A,15,12,42,mt,seal,13,1,60,9,10,33.6179,27.975,5.642899999999997
A,15,12,42,mt,seal,13,1,60,9,11,33.6209,27.9586,5.662299999999998
A,15,12,42,mt,seal,13,1,60,10,0,33.6108,27.9648,5.645999999999997
A,15,12,42,mt,seal,13,1,60,10,1,33.6261,27.9903,5.6358
A,15,12,42,mt,seal,13,1,60,10,2,33.6076,27.9383,5.669299999999996
A,15,12,42,mt,seal,13,1,60,10,3,33.6147,27.9391,5.675599999999999
A,15,12,42,mt,seal,13,1,60,10,4,33.6261,27.9441,5.682000000000002
A,15,12,42,mt,seal,13,1,60,10,5,33.6187,27.9312,5.6874999999999964
A,15,12,42,mt,seal,13,1,60,10,6,33.6109,27.9718,5.639099999999999
A,15,12,42,mt,seal,13,1,60,10,7,33.6097,27.9489,5.660799999999998
A,15,12,42,mt,seal,13,1,60,10,8,33.6166,27.9783,5.638299999999997
A,15,12,42,mt,seal,13,1,60,10,9,33.6127,27.9666,5.646099999999997
A,15,12,42,mt,seal,13,1,60,10,10,33.6146,27.9773,5.637300000000003
A,15,12,42,mt,seal,13,1,60,10,11,33.6193,27.9475,5.671800000000001
A,15,12,42,mt,seal,13,1,60,11,0,33.6086,27.9806,5.628000000000004
A,15,12,42,mt,seal,13,1,60,11,1,33.6301,27.9996,5.630499999999998
A,15,12,42,mt,seal,13,1,60,11,2,33.6226,27.9355,5.687099999999997
A,15,12,42,mt,seal,13,1,60,11,3,33.6389,27.9319,5.707000000000001
A,15,12,42,mt,seal,13,1,60,11,4,33.6129,27.9348,5.678100000000004
A,15,12,42,mt,seal,13,1,60,11,5,33.6133,27.9379,5.675400000000003
A,15,12,42,mt,seal,13,1,60,11,6,33.6159,27.9726,5.6433000000000035
A,15,12,42,mt,seal,13,1,60,11,7,33.6076,27.9673,5.640299999999996
A,15,12,42,mt,seal,13,1,60,11,8,33.6258,27.9864,5.639399999999998
A,15,12,42,mt,seal,13,1,60,11,9,33.6151,27.9912,5.623899999999999
A,15,12,42,mt,seal,13,1,60,11,10,33.6194,27.9729,5.6465
A,15,12,42,mt,seal,13,1,60,11,11,33.6126,27.9648,5.6478
A,15,12,42,mt,seal,13,1,60,12,0,33.6128,27.9832,5.6296
A,15,12,42,mt,seal,13,1,60,12,1,33.6252,27.9795,5.645699999999998
A,15,12,42,mt,seal,13,1,60,12,2,33.6242,27.9421,5.682100000000002
A,15,12,42,mt,seal,13,1,60,12,3,33.6165,27.9287,5.687800000000003
A,15,12,42,mt,seal,13,1,60,12,4,33.607,27.9437,5.6633
A,15,12,42,mt,seal,13,1,60,12,5,33.6254,27.9493,5.676099999999998
A,15,12,42,mt,seal,13,1,60,12,6,33.6165,27.9825,5.634
A,15,12,42,mt,seal,13,1,60,12,7,33.6224,27.9673,5.655099999999997
A,15,12,42,mt,seal,13,1,60,12,8,33.6191,27.9753,5.643800000000002
A,15,12,42,mt,seal,13,1,60,12,9,33.6086,27.9771,5.631500000000003
A,15,12,42,mt,seal,13,1,60,12,10,33.6211,27.9722,5.648899999999998
A,15,12,42,mt,seal,13,1,60,12,11,33.6113,27.9525,5.658799999999999
B,14,6,42,1t,lattigo,4,2,120,1,0,34.1094,31.0516,3.0578000000000003
B,14,6,42,1t,lattigo,4,2,120,1,1,34.1444,31.073,3.071399999999997
B,14,6,42,1t,lattigo,4,2,120,1,2,34.1256,31.0588,3.066799999999997
B,14,6,42,1t,lattigo,4,2,120,1,3,34.1329,31.0494,3.083500000000001
B,14,6,42,1t,lattigo,4,2,120,1,4,34.1365,31.0746,3.061899999999998
B,14,6,42,1t,lattigo,4,2,120,1,5,34.1381,31.0761,3.062000000000001
B,14,6,42,1t,lattigo,4,2,120,1,6,34.1309,31.0726,3.0582999999999956
B,14,6,42,1t,lattigo,4,2,120,1,7,34.1318,31.0629,3.0688999999999993
B,14,6,42,1t,lattigo,4,2,120,1,8,34.1345,31.0719,3.0626000000000033
B,14,6,42,1t,lattigo,4,2,120,1,9,34.1323,31.0707,3.061600000000002
B,14,6,42,1t,lattigo,4,2,120,1,10,34.1287,31.0556,3.0731000000000037
B,14,6,42,1t,lattigo,4,2,120,1,11,34.1269,31.0547,3.0721999999999987
B,14,6,42,1t,lattigo,4,2,120,2,0,34.1193,31.0722,3.047100000000004
B,14,6,42,1t,lattigo,4,2,120,2,1,34.1194,31.0759,3.043499999999998
B,14,6,42,1t,lattigo,4,2,120,2,2,34.1597,31.0645,3.095200000000002
B,14,6,42,1t,lattigo,4,2,120,2,3,34.129,31.0546,3.074399999999997
B,14,6,42,1t,lattigo,4,2,120,2,4,34.1195,31.088,3.031500000000001
B,14,6,42,1t,lattigo,4,2,120,2,5,34.1472,31.0724,3.0747999999999998
B,14,6,42,1t,lattigo,4,2,120,2,6,34.1515,31.0758,3.0756999999999977
B,14,6,42,1t,lattigo,4,2,120,2,7,34.13,31.059,3.0710000000000015
B,14,6,42,1t,lattigo,4,2,120,2,8,34.1172,31.0704,3.0467999999999975
B,14,6,42,1t,lattigo,4,2,120,2,9,34.1345,31.0537,3.0808000000000035
B,14,6,42,1t,lattigo,4,2,120,2,10,34.1152,31.0644,3.0508000000000024
B,14,6,42,1t,lattigo,4,2,120,2,11,34.1227,31.0595,3.063200000000002
B,14,6,42,1t,lattigo,4,2,120,3,0,34.1422,31.0693,3.072900000000004
B,14,6,42,1t,lattigo,4,2,120,3,1,34.1143,31.0665,3.0477999999999987
B,14,6,42,1t,lattigo,4,2,120,3,2,34.1292,31.0739,3.055299999999999
B,14,6,42,1t,lattigo,4,2,120,3,3,34.1333,31.0575,3.0757999999999974
B,14,6,42,1t,lattigo,4,2,120,3,4,34.1578,31.0869,3.0709000000000017
B,14,6,42,1t,lattigo,4,2,120,3,5,34.1342,31.07,3.0641999999999996
B,14,6,42,1t,lattigo,4,2,120,3,6,34.1121,31.0881,3.0239999999999974
B,14,6,42,1t,lattigo,4,2,120,3,7,34.1261,31.0782,3.047900000000002
B,14,6,42,1t,lattigo,4,2,120,3,8,34.1017,31.0749,3.0268000000000015
B,14,6,42,1t,lattigo,4,2,120,3,9,34.1289,31.0623,3.066600000000001
B,14,6,42,1t,lattigo,4,2,120,3,10,34.1391,31.0582,3.0808999999999997
B,14,6,42,1t,lattigo,4,2,120,3,11,34.1122,31.0675,3.0447000000000024
B,14,6,42,1t,lattigo,4,2,120,4,0,34.129,31.0851,3.043899999999997
B,14,6,42,1t,lattigo,4,2,120,4,1,34.1398,31.0901,3.0497000000000014
B,14,6,42,1t,lattigo,4,2,120,4,2,34.1204,31.0688,3.051599999999997
B,14,6,42,1t,lattigo,4,2,120,4,3,34.1182,31.0719,3.0463000000000022
B,14,6,42,1t,lattigo,4,2,120,4,4,34.1493,31.0648,3.084499999999995
B,14,6,42,1t,lattigo,4,2,120,4,5,34.1262,31.0768,3.0493999999999986
B,14,6,42,1t,lattigo,4,2,120,4,6,34.1164,31.044,3.0723999999999982
B,14,6,42,1t,lattigo,4,2,120,4,7,34.1266,31.0574,3.069200000000002
B,14,6,42,1t,lattigo,4,2,120,4,8,34.1241,31.0681,3.0559999999999974
B,14,6,42,1t,lattigo,4,2,120,4,9,34.1102,31.06,3.0502000000000002
B,14,6,42,1t,lattigo,4,2,120,4,10,34.1386,31.0583,3.0802999999999976
B,14,6,42,1t,lattigo,4,2,120,4,11,34.1331,31.0818,3.0512999999999977
B,14,6,42,1t,lattigo,4,2,120,5,0,34.1153,31.0861,3.0291999999999994
B,14,6,42,1t,lattigo,4,2,120,5,1,34.1591,31.075,3.084100000000003
B,14,6,42,1t,lattigo,4,2,120,5,2,34.1305,31.0752,3.055299999999999
B,14,6,42,1t,lattigo,4,2,120,5,3,34.1396,31.0724,3.0672000000000033
B,14,6,42,1t,lattigo,4,2,120,5,4,34.1378,31.0647,3.0731
B,14,6,42,1t,lattigo,4,2,120,5,5,34.143,31.0598,3.0832000000000015
B,14,6,42,1t,lattigo,4,2,120,5,6,34.1261,31.0648,3.0612999999999992
B,14,6,42,1t,lattigo,4,2,120,5,7,34.1294,31.0663,3.0630999999999986
B,14,6,42,1t,lattigo,4,2,120,5,8,34.1184,31.0698,3.0486000000000004
B,14,6,42,1t,lattigo,4,2,120,5,9,34.1332,31.0726,3.060600000000001
B,14,6,42,1t,lattigo,4,2,120,5,10,34.1433,31.0713,3.0720000000000027
B,14,6,42,1t,lattigo,4,2,120,5,11,34.125,31.0674,3.0576000000000008
B,14,6,42,1t,lattigo,4,2,120,6,0,34.135,31.0771,3.0578999999999965
B,14,6,42,1t,lattigo,4,2,120,6,1,34.1388,31.0715,3.067300000000003
B,14,6,42,1t,lattigo,4,2,120,6,2,34.1358,31.0689,3.066900000000004
B,14,6,42,1t,lattigo,4,2,120,6,3,34.1021,31.0755,3.0265999999999984
B,14,6,42,1t,lattigo,4,2,120,6,4,34.125,31.0526,3.0723999999999982
B,14,6,42,1t,lattigo,4,2,120,6,5,34.1337,31.0454,3.0882999999999967
B,14,6,42,1t,lattigo,4,2,120,6,6,34.1475,31.081,3.0665000000000013
B,14,6,42,1t,lattigo,4,2,120,6,7,34.1329,31.062,3.070899999999998
B,14,6,42,1t,lattigo,4,2,120,6,8,34.1285,31.0713,3.0572000000000017
B,14,6,42,1t,lattigo,4,2,120,6,9,34.1562,31.0518,3.1043999999999983
B,14,6,42,1t,lattigo,4,2,120,6,10,34.1021,31.0543,3.0477999999999987
B,14,6,42,1t,lattigo,4,2,120,6,11,34.1268,31.0664,3.0604000000000013
B,14,6,42,1t,openfhe,4,2,120,1,0,31.3188,29.3133,2.005499999999998
B,14,6,42,1t,openfhe,4,2,120,1,1,31.3241,29.1147,2.2094000000000023
B,14,6,42,1t,openfhe,4,2,120,1,2,31.3149,29.1472,2.1677
B,14,6,42,1t,openfhe,4,2,120,1,3,31.325,28.9497,2.3752999999999993
B,14,6,42,1t,openfhe,4,2,120,1,4,31.3018,28.5934,2.708400000000001
B,14,6,42,1t,openfhe,4,2,120,1,5,31.3023,28.6708,2.631499999999999
B,14,6,42,1t,openfhe,4,2,120,1,6,31.2946,29.3889,1.9056999999999995
B,14,6,42,1t,openfhe,4,2,120,1,7,31.3014,29.2685,2.0329000000000015
B,14,6,42,1t,openfhe,4,2,120,1,8,31.3162,29.242,2.0741999999999976
B,14,6,42,1t,openfhe,4,2,120,1,9,31.2936,29.044,2.249600000000001
B,14,6,42,1t,openfhe,4,2,120,1,10,31.3168,28.5901,2.726700000000001
B,14,6,42,1t,openfhe,4,2,120,1,11,31.3239,28.8484,2.4754999999999967
B,14,6,42,1t,openfhe,4,2,120,2,0,31.2996,29.3342,1.9654000000000025
B,14,6,42,1t,openfhe,4,2,120,2,1,31.3339,29.0905,2.243400000000001
B,14,6,42,1t,openfhe,4,2,120,2,2,31.3059,29.15,2.1559000000000026
B,14,6,42,1t,openfhe,4,2,120,2,3,31.3236,28.961,2.3626000000000005
B,14,6,42,1t,openfhe,4,2,120,2,4,31.3174,28.5813,2.7361000000000004
B,14,6,42,1t,openfhe,4,2,120,2,5,31.3022,28.6615,2.640699999999999
B,14,6,42,1t,openfhe,4,2,120,2,6,31.3034,29.3927,1.9106999999999985
B,14,6,42,1t,openfhe,4,2,120,2,7,31.3197,29.2552,2.0645000000000024
B,14,6,42,1t,openfhe,4,2,120,2,8,31.3145,29.2289,2.0855999999999995
B,14,6,42,1t,openfhe,4,2,120,2,9,31.3212,29.0575,2.2637
B,14,6,42,1t,openfhe,4,2,120,2,10,31.3028,28.6045,2.6982999999999997
B,14,6,42,1t,openfhe,4,2,120,2,11,31.3093,28.8286,2.480699999999999
B,14,6,42,1t,openfhe,4,2,120,3,0,31.3299,29.3411,1.9887999999999977
B,14,6,42,1t,openfhe,4,2,120,3,1,31.286,29.1081,2.177900000000001
B,14,6,42,1t,openfhe,4,2,120,3,2,31.3267,29.159,2.1677
B,14,6,42,1t,openfhe,4,2,120,3,3,31.3047,28.9581,2.3465999999999987
B,14,6,42,1t,openfhe,4,2,120,3,4,31.3177,28.5878,2.729899999999997
B,14,6,42,1t,openfhe,4,2,120,3,5,31.3041,28.6714,2.6327
