library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,relin,103969.600,600.041,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,rescale,11129.992,133.677,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,47,13,14,1,60,671,731,881,150,13,13,rot1,104711.844,864.042,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,add_cc,1092.998,16.225,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,add_cp,754.517,13.750,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,mul_cp,3258.969,18.804,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,mul_cc,6674.326,15.190,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,mul_cc_rlk,110846.854,891.901,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,relin,104081.076,549.588,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,rescale,11105.147,20.598,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,48,13,14,1,60,684,744,881,137,13,13,rot1,105015.429,845.813,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,add_cc,1099.033,22.591,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,add_cp,752.525,11.571,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,mul_cp,3260.388,12.982,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,mul_cc,6681.194,16.672,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,mul_cc_rlk,110843.132,753.683,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,relin,103737.129,647.259,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,rescale,11146.967,158.964,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,49,13,14,1,60,697,757,881,124,13,13,rot1,105067.347,848.361,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,add_cc,1110.092,26.595,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,add_cp,767.410,14.402,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,mul_cp,3262.376,21.410,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,mul_cc,6704.878,155.472,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,mul_cc_rlk,110609.422,765.558,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,relin,103987.826,534.011,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,rescale,11108.353,27.804,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,2,15,60,50,13,14,1,60,710,770,881,111,13,13,rot1,105071.729,643.755,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
