library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
lattigo,16,32768,45,38,11,21.0,4,4,13.0,50,512,33.0,1493.0,1,61.0,1554.0,12.0,463.0,366.0,829.0,33.0,56.0,193.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,50,512,33.0,1493.0,2,122.0,1615.0,12.0,463.0,366.0,829.0,17.0,112.0,132.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,50,512,33.0,1493.0,3,183.0,1676.0,12.0,463.0,366.0,829.0,11.0,168.0,71.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,50,512,33.0,1493.0,4,244.0,1737.0,12.0,463.0,366.0,829.0,9.0,218.0,10.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,50,512,33.0,1493.0,5,305.0,1798.0,12.0,463.0,366.0,829.0,7.0,256.0,-51.0,0,logQP_boot 1798 > 1747
lattigo,16,32768,45,38,11,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1493 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1493 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1493 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,21.0,4,4,13.0,55,512,33.0,1558.0,1,61.0,1619.0,12.0,463.0,366.0,829.0,33.0,56.0,128.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,55,512,33.0,1558.0,2,122.0,1680.0,12.0,463.0,366.0,829.0,17.0,112.0,67.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,55,512,33.0,1558.0,3,183.0,1741.0,12.0,463.0,366.0,829.0,11.0,168.0,6.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,55,512,33.0,1558.0,4,244.0,1802.0,12.0,463.0,366.0,829.0,9.0,223.0,-55.0,0,logQP_boot 1802 > 1747
lattigo,16,32768,45,38,11,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1558 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1558 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1558 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1558 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,21.0,4,4,13.0,60,512,33.0,1623.0,1,61.0,1684.0,12.0,463.0,366.0,829.0,33.0,60.0,63.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,60,512,33.0,1623.0,2,122.0,1745.0,12.0,463.0,366.0,829.0,17.0,120.0,2.0,1,
lattigo,16,32768,45,38,11,21.0,4,4,13.0,60,512,33.0,1623.0,3,183.0,1806.0,12.0,463.0,366.0,829.0,11.0,180.0,-59.0,0,logQP_boot 1806 > 1747
lattigo,16,32768,45,38,11,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1623 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1623 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1623 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1623 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,11,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1623 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,1,61.0,1402.0,13.0,501.0,427.0,928.0,30.0,56.0,345.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,2,122.0,1463.0,13.0,501.0,427.0,928.0,15.0,112.0,284.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,3,183.0,1524.0,13.0,501.0,427.0,928.0,10.0,162.0,223.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,4,244.0,1585.0,13.0,501.0,427.0,928.0,8.0,200.0,162.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,5,305.0,1646.0,13.0,501.0,427.0,928.0,6.0,262.0,101.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,6,366.0,1707.0,13.0,501.0,427.0,928.0,5.0,312.0,40.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,50,512,30.0,1341.0,7,427.0,1768.0,13.0,501.0,427.0,928.0,5.0,350.0,-21.0,0,logQP_boot 1768 > 1747
lattigo,16,32768,45,38,12,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1341 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,1,61.0,1467.0,13.0,501.0,427.0,928.0,30.0,56.0,280.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,2,122.0,1528.0,13.0,501.0,427.0,928.0,15.0,112.0,219.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,3,183.0,1589.0,13.0,501.0,427.0,928.0,10.0,167.0,158.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,4,244.0,1650.0,13.0,501.0,427.0,928.0,8.0,220.0,97.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,5,305.0,1711.0,13.0,501.0,427.0,928.0,6.0,277.0,36.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,55,512,30.0,1406.0,6,366.0,1772.0,13.0,501.0,427.0,928.0,5.0,332.0,-25.0,0,logQP_boot 1772 > 1747
lattigo,16,32768,45,38,12,,2,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1406 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1406 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,17.0,2,2,13.0,60,512,30.0,1471.0,1,61.0,1532.0,13.0,501.0,427.0,928.0,30.0,60.0,215.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,60,512,30.0,1471.0,2,122.0,1593.0,13.0,501.0,427.0,928.0,15.0,120.0,154.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,60,512,30.0,1471.0,3,183.0,1654.0,13.0,501.0,427.0,928.0,10.0,180.0,93.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,60,512,30.0,1471.0,4,244.0,1715.0,13.0,501.0,427.0,928.0,8.0,240.0,32.0,1,
lattigo,16,32768,45,38,12,17.0,2,2,13.0,60,512,30.0,1471.0,5,305.0,1776.0,13.0,501.0,427.0,928.0,6.0,300.0,-29.0,0,logQP_boot 1776 > 1747
lattigo,16,32768,45,38,12,,2,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1471 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1471 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1471 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,1,61.0,1441.0,13.0,501.0,427.0,928.0,31.0,56.0,306.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,2,122.0,1502.0,13.0,501.0,427.0,928.0,16.0,106.0,245.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,3,183.0,1563.0,13.0,501.0,427.0,928.0,11.0,156.0,184.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,4,244.0,1624.0,13.0,501.0,427.0,928.0,8.0,200.0,123.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,5,305.0,1685.0,13.0,501.0,427.0,928.0,7.0,256.0,62.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,6,366.0,1746.0,13.0,501.0,427.0,928.0,6.0,306.0,1.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,50,512,31.0,1380.0,7,427.0,1807.0,13.0,501.0,427.0,928.0,5.0,350.0,-60.0,0,logQP_boot 1807 > 1747
lattigo,16,32768,45,38,12,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1380 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,2,3,13.0,55,512,31.0,1445.0,1,61.0,1506.0,13.0,501.0,427.0,928.0,31.0,56.0,241.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,55,512,31.0,1445.0,2,122.0,1567.0,13.0,501.0,427.0,928.0,16.0,111.0,180.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,55,512,31.0,1445.0,3,183.0,1628.0,13.0,501.0,427.0,928.0,11.0,166.0,119.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,55,512,31.0,1445.0,4,244.0,1689.0,13.0,501.0,427.0,928.0,8.0,220.0,58.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,55,512,31.0,1445.0,5,305.0,1750.0,13.0,501.0,427.0,928.0,7.0,276.0,-3.0,0,logQP_boot 1750 > 1747
lattigo,16,32768,45,38,12,,2,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1445 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1445 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1445 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,2,3,13.0,60,512,31.0,1510.0,1,61.0,1571.0,13.0,501.0,427.0,928.0,31.0,60.0,176.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,60,512,31.0,1510.0,2,122.0,1632.0,13.0,501.0,427.0,928.0,16.0,120.0,115.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,60,512,31.0,1510.0,3,183.0,1693.0,13.0,501.0,427.0,928.0,11.0,180.0,54.0,1,
lattigo,16,32768,45,38,12,18.0,2,3,13.0,60,512,31.0,1510.0,4,244.0,1754.0,13.0,501.0,427.0,928.0,8.0,240.0,-7.0,0,logQP_boot 1754 > 1747
lattigo,16,32768,45,38,12,,2,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1510 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1510 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1510 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1510 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,1,61.0,1480.0,13.0,501.0,427.0,928.0,32.0,56.0,267.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,2,122.0,1541.0,13.0,501.0,427.0,928.0,16.0,112.0,206.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,3,183.0,1602.0,13.0,501.0,427.0,928.0,11.0,150.0,145.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,4,244.0,1663.0,13.0,501.0,427.0,928.0,8.0,212.0,84.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,5,305.0,1724.0,13.0,501.0,427.0,928.0,7.0,250.0,23.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,50,512,32.0,1419.0,6,366.0,1785.0,13.0,501.0,427.0,928.0,6.0,300.0,-38.0,0,logQP_boot 1785 > 1747
lattigo,16,32768,45,38,12,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1419 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1419 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,2,4,13.0,55,512,32.0,1484.0,1,61.0,1545.0,13.0,501.0,427.0,928.0,32.0,56.0,202.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,55,512,32.0,1484.0,2,122.0,1606.0,13.0,501.0,427.0,928.0,16.0,112.0,141.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,55,512,32.0,1484.0,3,183.0,1667.0,13.0,501.0,427.0,928.0,11.0,165.0,80.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,55,512,32.0,1484.0,4,244.0,1728.0,13.0,501.0,427.0,928.0,8.0,222.0,19.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,55,512,32.0,1484.0,5,305.0,1789.0,13.0,501.0,427.0,928.0,7.0,275.0,-42.0,0,logQP_boot 1789 > 1747
lattigo,16,32768,45,38,12,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1484 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1484 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1484 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,2,4,13.0,60,512,32.0,1549.0,1,61.0,1610.0,13.0,501.0,427.0,928.0,32.0,60.0,137.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,60,512,32.0,1549.0,2,122.0,1671.0,13.0,501.0,427.0,928.0,16.0,120.0,76.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,60,512,32.0,1549.0,3,183.0,1732.0,13.0,501.0,427.0,928.0,11.0,180.0,15.0,1,
lattigo,16,32768,45,38,12,19.0,2,4,13.0,60,512,32.0,1549.0,4,244.0,1793.0,13.0,501.0,427.0,928.0,8.0,240.0,-46.0,0,logQP_boot 1793 > 1747
lattigo,16,32768,45,38,12,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1549 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1549 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1549 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1549 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,1,61.0,1458.0,13.0,501.0,427.0,928.0,31.0,56.0,289.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,2,122.0,1519.0,13.0,501.0,427.0,928.0,16.0,112.0,228.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,3,183.0,1580.0,13.0,501.0,427.0,928.0,11.0,162.0,167.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,4,244.0,1641.0,13.0,501.0,427.0,928.0,8.0,200.0,106.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,5,305.0,1702.0,13.0,501.0,427.0,928.0,7.0,262.0,45.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,50,512,31.0,1397.0,6,366.0,1763.0,13.0,501.0,427.0,928.0,6.0,312.0,-16.0,0,logQP_boot 1763 > 1747
lattigo,16,32768,45,38,12,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1397 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1397 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,3,2,13.0,55,512,31.0,1462.0,1,61.0,1523.0,13.0,501.0,427.0,928.0,31.0,56.0,224.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,55,512,31.0,1462.0,2,122.0,1584.0,13.0,501.0,427.0,928.0,16.0,112.0,163.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,55,512,31.0,1462.0,3,183.0,1645.0,13.0,501.0,427.0,928.0,11.0,167.0,102.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,55,512,31.0,1462.0,4,244.0,1706.0,13.0,501.0,427.0,928.0,8.0,220.0,41.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,55,512,31.0,1462.0,5,305.0,1767.0,13.0,501.0,427.0,928.0,7.0,277.0,-20.0,0,logQP_boot 1767 > 1747
lattigo,16,32768,45,38,12,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1462 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1462 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1462 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,18.0,3,2,13.0,60,512,31.0,1527.0,1,61.0,1588.0,13.0,501.0,427.0,928.0,31.0,60.0,159.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,60,512,31.0,1527.0,2,122.0,1649.0,13.0,501.0,427.0,928.0,16.0,120.0,98.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,60,512,31.0,1527.0,3,183.0,1710.0,13.0,501.0,427.0,928.0,11.0,180.0,37.0,1,
lattigo,16,32768,45,38,12,18.0,3,2,13.0,60,512,31.0,1527.0,4,244.0,1771.0,13.0,501.0,427.0,928.0,8.0,240.0,-24.0,0,logQP_boot 1771 > 1747
lattigo,16,32768,45,38,12,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1527 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1527 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1527 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1527 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,1,61.0,1497.0,13.0,501.0,427.0,928.0,32.0,56.0,250.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,2,122.0,1558.0,13.0,501.0,427.0,928.0,16.0,112.0,189.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,3,183.0,1619.0,13.0,501.0,427.0,928.0,11.0,156.0,128.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,4,244.0,1680.0,13.0,501.0,427.0,928.0,8.0,218.0,67.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,5,305.0,1741.0,13.0,501.0,427.0,928.0,7.0,256.0,6.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,50,512,32.0,1436.0,6,366.0,1802.0,13.0,501.0,427.0,928.0,6.0,306.0,-55.0,0,logQP_boot 1802 > 1747
lattigo,16,32768,45,38,12,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1436 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1436 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,3,3,13.0,55,512,32.0,1501.0,1,61.0,1562.0,13.0,501.0,427.0,928.0,32.0,56.0,185.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,55,512,32.0,1501.0,2,122.0,1623.0,13.0,501.0,427.0,928.0,16.0,112.0,124.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,55,512,32.0,1501.0,3,183.0,1684.0,13.0,501.0,427.0,928.0,11.0,166.0,63.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,55,512,32.0,1501.0,4,244.0,1745.0,13.0,501.0,427.0,928.0,8.0,223.0,2.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,55,512,32.0,1501.0,5,305.0,1806.0,13.0,501.0,427.0,928.0,7.0,276.0,-59.0,0,logQP_boot 1806 > 1747
lattigo,16,32768,45,38,12,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1501 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1501 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1501 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,19.0,3,3,13.0,60,512,32.0,1566.0,1,61.0,1627.0,13.0,501.0,427.0,928.0,32.0,60.0,120.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,60,512,32.0,1566.0,2,122.0,1688.0,13.0,501.0,427.0,928.0,16.0,120.0,59.0,1,
lattigo,16,32768,45,38,12,19.0,3,3,13.0,60,512,32.0,1566.0,3,183.0,1749.0,13.0,501.0,427.0,928.0,11.0,180.0,-2.0,0,logQP_boot 1749 > 1747
lattigo,16,32768,45,38,12,,3,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1566 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1566 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1566 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1566 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1566 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,20.0,3,4,13.0,50,512,33.0,1475.0,1,61.0,1536.0,13.0,501.0,427.0,928.0,33.0,56.0,211.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,50,512,33.0,1475.0,2,122.0,1597.0,13.0,501.0,427.0,928.0,17.0,112.0,150.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,50,512,33.0,1475.0,3,183.0,1658.0,13.0,501.0,427.0,928.0,11.0,168.0,89.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,50,512,33.0,1475.0,4,244.0,1719.0,13.0,501.0,427.0,928.0,9.0,212.0,28.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,50,512,33.0,1475.0,5,305.0,1780.0,13.0,501.0,427.0,928.0,7.0,250.0,-33.0,0,logQP_boot 1780 > 1747
lattigo,16,32768,45,38,12,,3,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1475 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1475 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1475 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,20.0,3,4,13.0,55,512,33.0,1540.0,1,61.0,1601.0,13.0,501.0,427.0,928.0,33.0,56.0,146.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,55,512,33.0,1540.0,2,122.0,1662.0,13.0,501.0,427.0,928.0,17.0,112.0,85.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,55,512,33.0,1540.0,3,183.0,1723.0,13.0,501.0,427.0,928.0,11.0,168.0,24.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,55,512,33.0,1540.0,4,244.0,1784.0,13.0,501.0,427.0,928.0,9.0,222.0,-37.0,0,logQP_boot 1784 > 1747
lattigo,16,32768,45,38,12,,3,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1540 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1540 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1540 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1540 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,20.0,3,4,13.0,60,512,33.0,1605.0,1,61.0,1666.0,13.0,501.0,427.0,928.0,33.0,60.0,81.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,60,512,33.0,1605.0,2,122.0,1727.0,13.0,501.0,427.0,928.0,17.0,120.0,20.0,1,
lattigo,16,32768,45,38,12,20.0,3,4,13.0,60,512,33.0,1605.0,3,183.0,1788.0,13.0,501.0,427.0,928.0,11.0,180.0,-41.0,0,logQP_boot 1788 > 1747
lattigo,16,32768,45,38,12,,3,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1605 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,38,12,,3,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1605 + logP 305 > 1747+61 → 미생성
