library,logN,numSlots,q0,delta,residual_L,boot_depth,levelBudget_c2s,levelBudget_s2c,evalmod_levels,evalmod_scale,K,QCount_boot,logQ_boot,PCount_boot,logP_boot,logQP_boot,QCount_residual,logQ_residual,logP_residual,logQP_residual,dnum,maxDigitBits,margin_1747,ok,fail_reason
lattigo,16,32768,45,45,16,19.0,2,4,13.0,50,512,36.0,1683.0,2,122.0,1805.0,17.0,765.0,366.0,1131.0,18.0,112.0,-58.0,0,logQP_boot 1805 > 1747
lattigo,16,32768,45,45,16,,2,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1683 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1748 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,2,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1813 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,18.0,3,2,13.0,50,512,35.0,1661.0,1,61.0,1722.0,17.0,765.0,366.0,1131.0,35.0,56.0,25.0,1,
lattigo,16,32768,45,45,16,18.0,3,2,13.0,50,512,35.0,1661.0,2,122.0,1783.0,17.0,765.0,366.0,1131.0,18.0,112.0,-36.0,0,logQP_boot 1783 > 1747
lattigo,16,32768,45,45,16,,3,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1661 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,18.0,3,2,13.0,55,512,35.0,1726.0,1,61.0,1787.0,17.0,765.0,366.0,1131.0,35.0,56.0,-40.0,0,logQP_boot 1787 > 1747
lattigo,16,32768,45,45,16,,3,2,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1726 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1791 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,19.0,3,3,13.0,50,512,36.0,1700.0,1,61.0,1761.0,17.0,765.0,366.0,1131.0,36.0,56.0,-14.0,0,logQP_boot 1761 > 1747
lattigo,16,32768,45,45,16,,3,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1700 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1765 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1830 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,20.0,3,4,13.0,50,512,37.0,1739.0,1,61.0,1800.0,17.0,765.0,366.0,1131.0,37.0,56.0,-53.0,0,logQP_boot 1800 > 1747
lattigo,16,32768,45,45,16,,3,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1739 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1804 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,3,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1869 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,19.0,4,2,13.0,50,512,36.0,1717.0,1,61.0,1778.0,17.0,765.0,366.0,1131.0,36.0,56.0,-31.0,0,logQP_boot 1778 > 1747
lattigo,16,32768,45,45,16,,4,2,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1717 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1782 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,2,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1847 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1756 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1821 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,3,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1886 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1795 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1860 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,1,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 61 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,2,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 122 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 244 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,5,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 305 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,6,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 366 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,7,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 427 > 1747+61 → 미생성
lattigo,16,32768,45,45,16,,4,4,,,512,,,8,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1925 + logP 488 > 1747+61 → 미생성
lattigo,16,32768,45,45,17,17.0,2,2,13.0,50,512,35.0,1650.0,1,61.0,1711.0,18.0,810.0,366.0,1176.0,35.0,56.0,36.0,1,
lattigo,16,32768,45,45,17,17.0,2,2,13.0,50,512,35.0,1650.0,2,122.0,1772.0,18.0,810.0,366.0,1176.0,18.0,106.0,-25.0,0,logQP_boot 1772 > 1747
lattigo,16,32768,45,45,17,,2,2,,,512,,,3,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 183 > 1747+61 → 미생성
lattigo,16,32768,45,45,17,,2,2,,,512,,,4,,,,,,,,,,0,예측 탈락: logQ_boot(명목) 1650 + logP 244 > 1747+61 → 미생성
