library,exp,logN,q0,delta,depth,dnum,PCount,logP,logQ,logQP,bound,margin,maxLevel,level,op,mean_us,std_us,reps,digits,ok,err
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,relin,67484.878,1726.945,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,rescale,8709.748,18.560,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,10,rot1,67258.220,371.360,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,add_cc,793.033,14.946,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,add_cp,546.699,10.579,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,mul_cp,2337.983,31.814,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,mul_cc,4779.576,10.095,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,mul_cc_rlk,61153.705,953.834,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,relin,56643.799,305.104,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,rescale,7890.563,29.061,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,9,rot1,56819.123,311.219,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,add_cc,725.382,20.809,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,add_cp,498.815,12.423,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,mul_cp,2099.903,7.663,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,mul_cc,4307.572,9.829,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,mul_cc_rlk,51068.014,278.114,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,relin,47045.767,170.686,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,rescale,7092.281,99.875,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,8,rot1,47365.472,255.339,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,add_cc,641.288,16.663,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,add_cp,438.805,10.350,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,mul_cp,1869.676,19.224,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,mul_cc,3829.938,11.643,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,mul_cc_rlk,41859.483,129.786,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,relin,38348.189,97.241,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,rescale,6267.968,23.993,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,7,rot1,38785.567,460.538,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,add_cc,550.173,10.673,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,add_cp,378.964,6.989,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,mul_cp,1639.206,18.589,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,mul_cc,3348.487,14.653,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,mul_cc_rlk,33622.359,130.834,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,relin,30590.521,172.369,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,rescale,5478.959,60.354,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,6,rot1,30834.696,216.131,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,add_cc,486.774,74.655,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,add_cp,320.819,6.770,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,mul_cp,1408.673,19.986,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,mul_cc,2868.883,21.840,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,mul_cc_rlk,26324.045,202.034,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,relin,23731.441,204.481,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,rescale,4666.442,8.112,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,5,rot1,23793.298,165.388,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,add_cc,392.407,12.903,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,add_cp,263.483,7.043,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,mul_cp,1173.522,16.310,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,mul_cc,2395.541,16.119,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,mul_cc_rlk,19739.680,126.918,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,relin,17663.305,276.485,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,rescale,3854.361,22.524,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,4,rot1,17720.420,146.453,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,add_cc,334.064,7.445,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,add_cp,204.937,4.806,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,mul_cp,937.469,16.076,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,mul_cc,1910.982,21.159,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,mul_cc_rlk,14305.840,97.086,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,relin,12536.451,47.945,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,rescale,3027.127,22.734,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,3,rot1,12662.751,101.461,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,add_cc,230.206,7.387,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,add_cp,143.655,4.020,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,mul_cp,699.311,13.086,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,mul_cc,1426.856,10.986,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,mul_cc_rlk,9665.175,85.334,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,relin,8383.763,88.348,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,rescale,2205.990,9.019,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,2,rot1,8452.856,19.191,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,add_cc,138.724,4.502,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,add_cp,86.045,3.241,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,mul_cp,446.603,14.431,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,mul_cc,943.699,8.066,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,mul_cc_rlk,5916.658,11.137,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,relin,5093.067,86.424,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,rescale,1389.040,11.413,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
seal,3,15,60,40,13,14,1,60,580,640,881,241,13,1,rot1,5122.090,11.222,30,L13=14;L12=13;L11=12;L10=11;L9=10;L8=9;L7=8;L6=7;L5=6;L4=5;L3=4;L2=3;L1=2,1,
